,5.0,5.5,6.0,6.5,7.0,7.5
1,0.012174473878265995,0.0039281820933830857,0.0012408893910665234,0.00038065812753279138,0.00010586711140610795,1.3782239157707601e-05
2,0.020729829327092539,0.0078562422200479619,0.0024816568154148368,0.00076119428834737297,0.00021173422281221591,2.7564478315415201e-05
3,0.026957206025448599,0.011784302346712839,0.0037224242397631505,0.0011417304491619545,0.00031760133421832384,4.1346717473122804e-05
4,0.031975770579627312,0.015688456996608594,0.0049631916641114642,0.0015222666099765361,0.00042346844562443181,5.5128956630830403e-05
5,0.036235580179822847,0.019518211948396369,0.006203959088459777,0.0019028027707911177,0.00052933555703053978,6.8911195788538002e-05
6,0.039972274525616545,0.023242221755496246,0.0074447265128080907,0.002283338931605699,0.00063520266843664769,8.2693434946245608e-05
7,0.043322700274839802,0.026841947476740336,0.0086854939371564053,0.0026638750924202806,0.0007410697798427556,9.6475674103953214e-05
8,0.046370282662748119,0.030314217977455184,0.0099262613615047172,0.0030444112532348622,0.00084693689124886362,0.00011025791326166081
9,0.049179786016710907,0.033647324452692647,0.011167028785853031,0.0034249474140494438,0.00095280400265497153,0.00012404015241936843
10,0.051786702651727204,0.036839803301834208,0.012407796210201345,0.0038054835748640254,0.0010586711140610796,0.000137822391577076
11,0.054228720283723858,0.039890922724570607,0.013648563634549658,0.0041860197356786066,0.0011645382254671874,0.00015160463073478361
12,0.056526085387923683,0.042801048621056478,0.014889331058897972,0.0045665558964931886,0.0012704053368732954,0.00016538686989249122
13,0.058700386073449823,0.045578474728130085,0.016130098483246286,0.0049470920573077698,0.0013762724482794034,0.00017916910905019882
14,0.060763575078686828,0.048224664646409947,0.017370865907594599,0.0053276282181223518,0.0014821395596855112,0.00019295134820790643
15,0.062732239877311233,0.050754132415363022,0.018611633331942913,0.005708164378936933,0.0015880066710916192,0.00020673358736561403
16,0.064612722738669956,0.053171024903408456,0.019852400756291227,0.006088700539751515,0.0016938737824977272,0.00022051582652332161
17,0.066413073466164846,0.055476317844291918,0.021092558347048491,0.0064692367005660962,0.001799740893903835,0.00023429806568102922
18,0.068146464465362544,0.057680866275934085,0.022332228070932915,0.0068497728613806782,0.0019056080053099431,0.00024808030483873685
19,0.069816676704527569,0.059793207868609644,0.023571044027789874,0.0072303090221952594,0.0020114751167160509,0.00026186254399644443
20,0.071424807884123809,0.061817733424174147,0.024809128184337569,0.0076108451830098414,0.0021173422281221591,0.00027564478315415201
21,0.072976224539752485,0.063760175378383452,0.026045504806830332,0.0079913813438244226,0.0022232093395282669,0.00028942702231185964
22,0.074479220408251876,0.06562041176451934,0.027278710294649636,0.0083719175046390037,0.0023290764509343747,0.00030320926146956722
23,0.075935868923831543,0.067412468755175967,0.028510208248414007,0.0087524536654535849,0.0024349435623404829,0.00031699150062727485
24,0.077349097287728513,0.069141225019081695,0.029738779000941341,0.0091329898262681678,0.0025408106737465908,0.00033077373978498243
25,0.078725491702726122,0.07080851005700968,0.030964544518949848,0.009513525987082749,0.0026466777851526986,0.00034455597894269001
26,0.080064198401796904,0.072419324504406538,0.032186163168539221,0.0098940621478973301,0.0027525448965588068,0.00035833821810039764
27,0.081366437052122959,0.073977815229691379,0.033403878883145881,0.010274598308711911,0.0028584120079649146,0.00037212045725810522
28,0.082639525656796872,0.075488616968156202,0.034618179529642669,0.010655134469526494,0.0029642791193710224,0.00038590269641581285
29,0.083879195380681296,0.076951973653237402,0.03582845527443853,0.011035670630341075,0.0030701462307771306,0.00039968493557352043
30,0.085088861291886114,0.078371422319763073,0.03703470611753347,0.011416206791155657,0.0031760133421832384,0.00041346717473122807
31,0.086273524025857917,0.079752329503334454,0.038237419925800327,0.011796742951970238,0.0032818804535893462,0.00042724941388893564
32,0.087433183582596719,0.081094817170669742,0.039435255065338792,0.012177279112784819,0.0033877475649954545,0.00044103165304664322
33,0.088567961928820715,0.082402056456442385,0.040628211536148859,0.012557815273599402,0.0034936146764015623,0.00045481389220435086
34,0.089678346931402753,0.083673559493779581,0.041816045404794118,0.012938351434413983,0.0035994817878076701,0.00046859613136205844
35,0.090767143824861646,0.084915302651873567,0.042999000604710992,0.013318887595228564,0.0037053488992137783,0.00048237837051976607
36,0.09183447457591562,0.08612728593072437,0.044176955169181256,0.013699423756043145,0.0038112160106198861,0.0004961606096774737
37,0.092882046718619604,0.087312436531569018,0.045350031064923128,0.014079959916857728,0.0039170831220259944,0.00050994284883518128
38,0.093910348119846443,0.088470754454407496,0.046517374524909144,0.014460496077672309,0.0040229502334321017,0.00052372508799288886
39,0.094923403681297064,0.089602361665958044,0.047678619648984663,0.01484103223848689,0.00412881734483821,0.00053750732715059644
40,0.095919383902198299,0.090712746668540081,0.048832546769967601,0.015221568399301472,0.0042346844562443182,0.00055128956630830402
41,0.096900362216759739,0.091801177661844341,0.049980375555040042,0.015602104560116055,0.0043405515676504256,0.0005650718054660117
42,0.097863655357180751,0.092867776612589062,0.051123203704665887,0.015982640720930634,0.0044464186790565338,0.00057885404462371928
43,0.098815727559526473,0.093916446455756933,0.052260909252126918,0.016363176881745219,0.0045522857904626421,0.00059263628378142686
44,0.099751090321477442,0.094943894089956307,0.053391784663368198,0.0167437130425598,0.0046581529018687494,0.00060641852293913444
45,0.1006726708442707,0.095954876217197352,0.054516439771980778,0.017124249203374381,0.0047640200132748577,0.00062020076209684202
46,0.10158144486165194,0.096946709569679462,0.055635728344992134,0.017504785364188962,0.0048698871246809659,0.00063398300125454971
47,0.10247936384111249,0.097922443315357877,0.056747333014756263,0.017885321525003543,0.0049757542360870733,0.00064776524041225728
48,0.10336435434844281,0.098882077454232595,0.057852717381891697,0.018265857685818124,0.0050816213474931815,0.00066154747956996486
49,0.10423763605082499,0.099827319520358559,0.058951271612807381,0.018646393846632706,0.0051874884588992897,0.00067532971872767244
50,0.10509847714794977,0.10075829148045398,0.060042385873912273,0.019026930007447287,0.0052933555703053971,0.00068911195788538002
51,0.10594821927371746,0.10167316383374571,0.06112691393223383,0.019407466168261868,0.0053992226817115054,0.00070289419704308771
52,0.1067873502950009,0.10257364411428867,0.062204855787772059,0.019788002329076453,0.0055050897931176136,0.00071667643620079529
53,0.1076173338124186,0.10346083002254677,0.063277065207554425,0.020168538489891034,0.005610956904523721,0.00073045867535850286
54,0.10843707212550668,0.10433752679303883,0.064343298258144513,0.020549074650705615,0.0057168240159298292,0.00074424091451621044
55,0.10924461376677377,0.1052021488584281,0.065402701172514843,0.020929610811520196,0.0058226911273359374,0.00075802315367391802
56,0.11004166627027483,0.10605652571948777,0.066455761817538275,0.021310146972334777,0.0059285582387420448,0.00077180539283162571
57,0.1108276198024188,0.1068980960751354,0.067499796925414177,0.021690683133149358,0.006034425350148153,0.00078558763198933329
58,0.1116016205961782,0.10772844549270773,0.068537245830506757,0.02207121929396394,0.0061402924615542613,0.00079936987114704087
59,0.11236610798591723,0.10854635430502266,0.069568596399688834,0.022451755454778521,0.0062461595729603686,0.00081315211030474845
60,0.11312242360553622,0.10935328611269871,0.070592141098905492,0.022832291615593102,0.0063520266843664769,0.00082693434946245613
61,0.1138726408892447,0.11014936288245408,0.071608489761747773,0.023212827776407687,0.0064578937957725851,0.00084071658862016371
62,0.11461444246939673,0.11093495051444342,0.072618008288370298,0.023593363937222268,0.0065637609071786925,0.00085449882777787129
63,0.11534880407973794,0.11171078080897597,0.073620696678773079,0.023973900098036849,0.0066696280185848007,0.00086828106693557887
64,0.11607645752057762,0.1124789272002613,0.07461692083311075,0.02435443625885143,0.006775495129990909,0.00088206330609328645
65,0.11679618312473365,0.11323707232065343,0.07560582698435582,0.024734972419666011,0.0068813622413970163,0.00089584554525099413
66,0.11750810285892427,0.11398582600374341,0.076588390866253978,0.025115508580480592,0.0069872293528031246,0.00090962778440870171
67,0.11821404622392261,0.11472738365045899,0.077565222312396279,0.025496044741295174,0.0070930964642092328,0.00092341002356640929
68,0.11891303748598298,0.11546015969346349,0.078534735755445992,0.025876580902109755,0.0071989635756153402,0.00093719226272411687
69,0.11960593041213285,0.11618525183322076,0.079497419062275962,0.026257117062924336,0.0073048306870214484,0.00095097450188182445
70,0.12029162730190836,0.11690302596988544,0.080452052565704077,0.02663765322373892,0.0074106977984275567,0.00096475674103953214
71,0.12097061602218233,0.11761348210345754,0.081400587733221716,0.027018189384553502,0.007516564909833664,0.00097853898019723972
72,0.12164289657295475,0.11831820580127377,0.082342414731237795,0.027398725545368083,0.0076224320212397723,0.0009923212193549474
73,0.122310420421717,0.11901634329630667,0.083277289626315934,0.027779261706182664,0.0077282991326458805,0.0010061034585126549
74,0.12297208986800517,0.11970740672168341,0.084205456351892527,0.028159797866997245,0.0078341662440519887,0.0010198856976703626
75,0.12362802687853749,0.12039139607740398,0.085125573274067265,0.028540334027811826,0.0079400333554580961,0.00103366793682807
76,0.12427835342003216,0.12106953103065048,0.086037762359558373,0.028920870188626407,0.0080459004668642035,0.0010474501759857777
77,0.12492392325951664,0.1217429092818868,0.086942999342111527,0.029301406349440989,0.0081517675782703126,0.0010612324151434854
78,0.12556351672980884,0.12241006723049441,0.087841162255008501,0.02968194251025557,0.0082576346896764199,0.0010750146543011929
79,0.12619628006388128,0.12307088290975511,0.088733348798713196,0.030062478671070154,0.0083635018010825273,0.0010887968934589006
80,0.12682453062937998,0.12372584418654176,0.089618705206198149,0.030443014831884736,0.0084693689124886364,0.001102579132616608
81,0.12744717072584102,0.12437446319398147,0.0904978413110544,0.030823550992699317,0.0085752360238947438,0.0011163613717743157
82,0.12806359051967336,0.12501759369910176,0.091369293512663444,0.031204087153513898,0.0086811031353008512,0.0011301436109320234
83,0.1286740339443134,0.1256551137351844,0.092234891311798406,0.031584623314328479,0.0087869702467069603,0.0011439258500897309
84,0.12927837903304298,0.126287389202384,0.093095610442204976,0.031965159475143064,0.0088928373581130676,0.0011577080892474386
85,0.12987869922007161,0.12691515190100985,0.09394949943639179,0.032345695635957641,0.008998704469519175,0.001171490328405146
86,0.13047328697134442,0.12753742609731628,0.09479765599482276,0.032726231796772226,0.0091045715809252841,0.0011852725675628537
87,0.13106421572107091,0.12815311409083935,0.095638982417033974,0.033106767957586804,0.0092104386923313915,0.0011990548067205614
88,0.13165002186863259,0.12876184998142448,0.096474698370207529,0.033487304118401388,0.0093163058037374989,0.0012128370458782689
89,0.13223168114777512,0.12936460950281731,0.097302608453415665,0.033867840279215966,0.009422172915143608,0.0012266192850359766
90,0.13280919355849855,0.12996212445532712,0.098125152001022564,0.034248376440030551,0.0095280400265497153,0.001240401524193684
91,0.13338170533377533,0.13055463877239035,0.098940987379127932,0.034628912600845128,0.0096339071379558227,0.0012541837633513917
92,0.13394836270657809,0.13114227442072518,0.099751822121786696,0.035009448761659713,0.0097397742493619318,0.0012679660025090994
93,0.13451123911111632,0.1317263730342319,0.1005570463954078,0.035389984922474298,0.0098456413607680392,0.0012817482416668069
94,0.13506972471379899,0.1323062028126013,0.10135775790045516,0.035770521083288875,0.0099515084721741465,0.0012955304808245146
95,0.13562418541478075,0.13288066605536947,0.10215237106959202,0.036150935277385249,0.010057375583580256,0.001309312719982222
96,0.1361746212140616,0.13345061652956389,0.10294027606922733,0.036531349471481622,0.010163242694986363,0.0013230949591399297
97,0.13672103211164149,0.13401556636831169,0.10372281453326142,0.036911763665577989,0.01026910980639247,0.0013368771982976374
98,0.1372646377747026,0.13457685720551318,0.10449974252825786,0.037292177859674362,0.010374976917798579,0.0013506594374553449
99,0.13780458443621738,0.13513485494132302,0.10527215775468053,0.037672592053770736,0.010480844029204687,0.0013644416766130526
100,0.13833977439572198,0.13568797400840449,0.10603969431237481,0.038053006247867109,0.010586711140610794,0.00137822391577076
