,5.0,5.5,6.0,6.5,7.0,7.5
1,0.00064128140542617186,0.00020535754445962301,6.6167415411872414e-05,2.0630022812559947e-05,5.694578880184406e-06,6.0280452110060153e-07
2,0.0012825563980382894,0.00041071508891924602,0.00013233483082374483,4.1260045625119894e-05,1.1389157760368812e-05,1.2056090422012031e-06
3,0.001923831390650407,0.00061607263337886905,0.00019850224623561724,6.1890068437679845e-05,1.7083736640553219e-05,1.8084135633018045e-06
4,0.0025651063832625247,0.00082143017783849203,0.00026466966164748966,8.2520091250239789e-05,2.2778315520737624e-05,2.4112180844024061e-06
5,0.0032063813758746421,0.0010267877222981151,0.00033083707705936204,0.00010315011406279973,2.8472894400922029e-05,3.0140226055030076e-06
6,0.0038476563684867598,0.0012321452667577381,0.00039700449247123448,0.00012378013687535969,3.4167473281106438e-05,3.616827126603609e-06
7,0.0044889313610988772,0.0014375028112173611,0.00046317190788310687,0.00014441015968791963,3.9862052161290843e-05,4.2196316477042108e-06
8,0.0051302063537109945,0.0016428603556769841,0.00052933932329497931,0.00016504018250047958,4.5556631041475248e-05,4.8224361688048123e-06
9,0.0057714813463231127,0.0018482179001366071,0.00059550673870685164,0.00018567020531303952,5.1251209921659653e-05,5.4252406899054137e-06
10,0.0064127563389352301,0.0020535754445962302,0.00066167415411872408,0.00020630022812559947,5.6945788801844058e-05,6.0280452110060151e-06
11,0.0070538389471257196,0.0022589329890558532,0.00072784156953059652,0.00022693025093815944,6.264036768202847e-05,6.6308497321066166e-06
12,0.0076929592342156053,0.0024642905335154762,0.00079400898494246897,0.00024756027375071938,6.8334946562212875e-05,7.233654253207218e-06
13,0.008326699170313966,0.0026696480779750992,0.0008601764003543413,0.00026819029656327932,7.402952544239728e-05,7.8364587743078203e-06
14,0.0089528078576877543,0.0028750056224347222,0.00092634381576621374,0.00028882031937583927,7.9724104322581685e-05,8.4392632954084217e-06
15,0.0095691818933271739,0.0030803631668943452,0.00099251123117808618,0.00030945034218839921,8.541868320276609e-05,9.0420678165090231e-06
16,0.010175013262661386,0.0032857207113539681,0.0010586786465899586,0.00033008036500095916,9.1113262082950496e-05,9.6448723376096245e-06
17,0.010769166897602789,0.0034910782558135911,0.0011248460620018311,0.0003507103878135191,9.6807840963134901e-05,1.0247676858710226e-05
18,0.011351835182573008,0.0036964358002732141,0.0011910134774137033,0.00037134041062607904,0.00010250241984331931,1.0850481379810827e-05
19,0.011922697476869332,0.0039017933447328371,0.0012571808928255757,0.00039197043343863899,0.00010819699872350371,1.1453285900911429e-05
20,0.012481933339285279,0.0041071508891924605,0.0013233483082374482,0.00041260045625119893,0.00011389157760368812,1.205609042201203e-05
21,0.013029517118564633,0.0043125084336520835,0.0013895157236493206,0.00043323047906375893,0.00011958615648387252,1.2658894943112632e-05
22,0.013565711740083619,0.0045178659781117065,0.001455683139061193,0.00045386050187631887,0.00012528073536405694,1.3261699464213233e-05
23,0.014090465901329801,0.0047232235225713294,0.0015218505544730655,0.00047449052468887882,0.00013097531424424133,1.3864503985313835e-05
24,0.01460368982290642,0.0049285810670309524,0.0015880179698849379,0.00049512054750143876,0.00013666989312442575,1.4467308506414436e-05
25,0.015105973483706469,0.0051339386114905754,0.0016541853852968102,0.00051575057031399865,0.00014236447200461014,1.5070113027515037e-05
26,0.015597419488754816,0.0053392961559501984,0.0017203528007086826,0.00053638059312655865,0.00014805905088479456,1.5672917548615641e-05
27,0.01607825228654336,0.0055446537004098214,0.001786520216120555,0.00055701061593911854,0.00015375362976497895,1.627572206971624e-05
28,0.016549113158477527,0.0057500112448694444,0.0018526876315324275,0.00057764063875167854,0.00015944820864516337,1.6878526590816843e-05
29,0.017010059819883804,0.0059553687893290673,0.0019188550469442999,0.00059827066156423853,0.00016514278752534776,1.7481331111917443e-05
30,0.01746141932427896,0.0061607263337886903,0.0019850224623561724,0.00061890068437679842,0.00017083736640553218,1.8084135633018046e-05
31,0.017903897081208965,0.0063660838782483133,0.0020511898777680446,0.00063953070718935842,0.00017653194528571657,1.8686940154118646e-05
32,0.018337364834392734,0.0065714414227079363,0.0021173572931799172,0.00066016073000191831,0.00018222652416590099,1.9289744675219249e-05
