,5.0,5.5,6.0,6.5,7.0,7.5
1,0.029367748178255021,0.0093614317077221256,0.0029657653056816558,0.00092827158135431651,0.00024718710672051345,3.0238422763868635e-05
2,0.043687801244287096,0.018436798336598764,0.0059315306113633115,0.001856543162708633,0.0004943742134410269,6.0476845527737271e-05
3,0.05386519039166917,0.026652529804045422,0.0088972959170449673,0.0027848147440629497,0.00074156132016154036,9.0715268291605906e-05
4,0.062010845514297974,0.03404078443268399,0.011863061222726623,0.003713086325417266,0.00098874842688205381,0.00012095369105547454
5,0.068947443701336542,0.040721555963640937,0.014828826528408279,0.0046413579067715828,0.0012359355336025674,0.00015119211381934319
6,0.075045525625383386,0.046825397587261848,0.017793151909196416,0.0055696294881258995,0.0014831226403230807,0.00018143053658321181
7,0.080487481772950717,0.052457903795738017,0.020753157515304002,0.0064979010694802162,0.0017303097470435943,0.00021166895934708046
8,0.08544130338161561,0.057691550808709816,0.023698283897511906,0.0074261726508345321,0.0019774968537641076,0.00024190738211094908
9,0.089981386570876468,0.062564736623337724,0.02662037148142353,0.0083544442321888488,0.002224683960484621,0.00027214580487481773
10,0.094185967259947725,0.067129298535788376,0.029510300742713259,0.0092827158135431655,0.0024718710672051347,0.00030238422763868638
11,0.098109762594783059,0.071442833541802461,0.03236999158123912,0.010210987394897482,0.0027190581739256481,0.00033262265040255498
12,0.10181948909544879,0.075499581941805921,0.035193684297427044,0.011139258976251799,0.0029662452806461614,0.00036286107316642362
13,0.10532762611102205,0.079353300931823398,0.037981858866241537,0.012067530557606116,0.0032134323873666748,0.00039309949593029227
14,0.10866057226455068,0.083040468609157342,0.040731155462931053,0.012995802138960432,0.0034606194940871885,0.00042333791869416092
15,0.11184280627922448,0.086561564948772277,0.043440134162602076,0.013924073720314749,0.0037078066008077019,0.00045357634145802957
16,0.11487240825518541,0.089932909099461375,0.046107355040361092,0.014852345301669064,0.0039549937075282152,0.00048381476422189817
17,0.11778297643994889,0.093163620585550264,0.04873665789592415,0.015780616883023381,0.004202180814248729,0.00051405318698576682
18,0.12058267040791153,0.096273378380583668,0.051323242979646182,0.016708888464377698,0.0044493679209692419,0.00054429160974963546
19,0.12328060968339892,0.099261702509597094,0.053868070241456206,0.017637160045732014,0.0046965550276897557,0.00057453003251350411
20,0.12587583431648205,0.1021324327723066,0.056374979481070266,0.018565431627086331,0.0049437421344102695,0.00060476845527737276
21,0.12837074418198346,0.10489612861793129,0.058836771074020779,0.019493703208440648,0.0051909292411307824,0.00063500687804124141
22,0.1307754187541578,0.10756670932044185,0.061258244769952799,0.020421974789794965,0.0054381163478512962,0.00066524530080510995
23,0.13311145690640777,0.1101547343290574,0.063644200318511382,0.021350246371149281,0.0056853034545718099,0.0006954837235689786
24,0.13538893811298802,0.11267076309299708,0.065996077644590062,0.022278517952503598,0.0059324905612923228,0.00072572214633284725
25,0.13760306262425351,0.11512823491126703,0.068314356723153322,0.023206789533857915,0.0061796776680128366,0.0007559605690967159
26,0.1397581502148848,0.11752426993408024,0.070595677729449635,0.024135061115212231,0.0064268647747333495,0.00078619899186058455
27,0.14185372090991735,0.11984542886243053,0.072841960563337013,0.025063332696566548,0.0066740518814538633,0.0008164374146244532
28,0.14389985418360579,0.12211235061979167,0.075057524999496028,0.025991604277920865,0.0069212389881743771,0.00084667583738832184
29,0.14588839046155352,0.12431735560673156,0.077235651388423573,0.026919875859275182,0.00716842609489489,0.00087691426015219049
30,0.14783660884248279,0.12646812342268227,0.079380659504800236,0.027848147440629498,0.0074156132016154038,0.00090715268291605914
31,0.14974162947660649,0.1285627341677858,0.081488709548909924,0.028776419021983812,0.0076628003083359176,0.00093739110567992768
32,0.15161017201342777,0.13061990686565789,0.083564121295433225,0.029704690603338128,0.0079099874150564305,0.00096762952844379633
33,0.15344223645294661,0.13262956204204387,0.085605934794441119,0.030632962184692445,0.0081571745217769442,0.00099786795120766509
34,0.15524166259487904,0.13459745939651788,0.087619909745507679,0.031561233766046762,0.008404361628497458,0.0010281063739715336
35,0.15700557058943806,0.13652551882893788,0.089602686323881353,0.032489505347401082,0.0086515487352179718,0.0010583447967354024
36,0.15873780023633968,0.13841278038937488,0.091559064279207195,0.033417296953790893,0.0088987358419384838,0.0010885832194992709
37,0.16043163188608081,0.14025396435321932,0.093490003561414237,0.034345088560180703,0.0091459229486589976,0.0011188216422631395
38,0.16209330521320009,0.14205627034493881,0.095392624320715436,0.035272400191606004,0.0093931100553795114,0.0011490600650270082
39,0.16372905989223602,0.14382545806410738,0.097266446582146282,0.0361987518731023,0.0096402971621000252,0.0011792984877908768
40,0.16533313622361456,0.14556152751072504,0.099115310145422811,0.037125103554598589,0.0098874842688205389,0.0012095369105547455
41,0.16690313433251322,0.14726735853457884,0.10093633516075802,0.038050975261130382,0.010134671375541051,0.0012397753333186141
