,5.0,5.5,6.0,6.5,7.0,7.5
1,0.0057267205516710259,0.0018390790379636331,0.00058950861358901541,0.00018503034102449083,4.9077995127820687e-05,5.6694533461543155e-06
2,0.011453383836136534,0.0036781580759272662,0.0011790172271780308,0.00037006068204898166,9.8155990255641373e-05,1.1338906692308631e-05
3,0.017180047120602043,0.0055172371138908997,0.0017685258407670462,0.00055509102307347246,0.00014723398538346206,1.7008360038462945e-05
4,0.022806435528207793,0.0073563161518545323,0.0023580344543560616,0.00074012136409796331,0.00019631198051128275,2.2677813384617262e-05
5,0.027981615623547382,0.009195395189818165,0.002947543067945077,0.00092515170512245417,0.00024538997563910346,2.8347266730771576e-05
6,0.032580630364183349,0.011034474227781799,0.0035370516815340924,0.0011101820461469449,0.00029446797076692412,3.401672007692589e-05
7,0.036709366813116089,0.012873553265745432,0.0041265602951231078,0.0012952123871714358,0.00034354596589474483,3.968617342308021e-05
8,0.040475200980689442,0.014712632303709065,0.0047160689087121233,0.0014802427281959266,0.00039262396102256549,4.5355626769234524e-05
9,0.043943417481192446,0.016551711341672697,0.0053055775223011387,0.0016652730692204175,0.00044170195615038621,5.1025080115388838e-05
10,0.047163323378574998,0.01839079037963633,0.0058950861358901541,0.0018503034102449083,0.00049077995127820692,5.6694533461543151e-05
11,0.050180388834017361,0.020229869417599966,0.0064845947494791695,0.0020353337512693994,0.00053985794640602758,6.2363986807697472e-05
12,0.053022961114250311,0.022068948455563599,0.0070741033630681849,0.0022203640922938898,0.00058893594153384824,6.8033440153851779e-05
13,0.055715493316029471,0.023908027493527231,0.0076636119766571994,0.0024053944333183807,0.00063801393666166901,7.37028935000061e-05
14,0.058274306592927122,0.025747106531490864,0.0082531205902462157,0.0025904247743428715,0.00068709193178948967,7.937234684616042e-05
15,0.060719559001285131,0.027586185569454497,0.0088426292038352311,0.0027754551153673624,0.00073616992691731033,8.5041800192314727e-05
16,0.063062875783823399,0.029425150073007098,0.0094321378174242465,0.0029604854563918532,0.00078524792204513099,9.0711253538469048e-05
17,0.065312217082108742,0.031263541904504533,0.010021646431013262,0.0031455157974163441,0.00083432591717295175,9.6380706884623355e-05
18,0.067475657572119027,0.033100616590275078,0.010611155044602277,0.003330546138440835,0.00088340391230077241,0.00010205016023077768
19,0.069562073670709337,0.034935343320619441,0.011200663658191293,0.0035155764794653258,0.00093248190742859307,0.000107719613576932
20,0.071578852847391322,0.03676634768260522,0.011790172271780308,0.0037006068204898167,0.00098155990255641384,0.0001133890669230863
21,0.073526682308631186,0.038592026194477942,0.012379680885369324,0.0038856371615143075,0.0010306378976842345,0.00011905852026924062
22,0.075416156487449523,0.040412092520210025,0.012969189498958339,0.0040706675025387988,0.0010797158928120552,0.00012472797361539494
23,0.077249566072066997,0.042222595222620819,0.013558698112547354,0.0042556978435632888,0.0011287938879398758,0.00013039742696154926
24,0.079029888957170488,0.044022560759216539,0.01414820672613637,0.0044407281845877796,0.0011778718830676965,0.00013606688030770356
25,0.080760847511118575,0.04581050018265375,0.014737715339725383,0.0046257585256122705,0.0012269498781955171,0.00014173633365385788
26,0.082446908575941558,0.047586642561754523,0.015327223953314399,0.0048107888666367614,0.001276027873323338,0.0001474057870000122
27,0.084092195390436636,0.049349728017997481,0.015916732566903416,0.0049958192076612522,0.0013251058684511587,0.00015307524034616652
28,0.085698540505180359,0.051099355680944009,0.016506241180492431,0.0051808495486857431,0.0013741838635789793,0.00015874469369232084
29,0.087267203798694085,0.052835411016183081,0.017095749794081447,0.0053658798897102339,0.0014232618587068,0.00016441414703847513
30,0.088797898934950242,0.054555660602699542,0.017685258407670462,0.0055509102307347248,0.0014723398538346207,0.00017008360038462945
31,0.090294119213485333,0.056260047173287871,0.018274767021259478,0.0057359405717592156,0.0015214178489624413,0.00017575305373078377
32,0.091761305018823444,0.05794914340000324,0.018864275634848493,0.0059209709127837065,0.001570495844090262,0.0001814225070769381
33,0.093197165662743914,0.059621689404324281,0.019453784248437508,0.0061060012538081973,0.0016195738392180826,0.00018709196042309242
34,0.094604793574344662,0.06127636804052411,0.020043292862026524,0.0062910315948326882,0.0016686518343459035,0.00019276141376924671
35,0.095985219563324953,0.062914954591973743,0.020632801475615539,0.006476061935857179,0.0017177298294737242,0.00019843086711540103
36,0.097341536058782721,0.064538537135577986,0.021222310089204555,0.0066610922768816699,0.0017668078246015448,0.00020410032046155535
37,0.098674086663951055,0.066146485732076182,0.02181181870279357,0.0068461226179061608,0.0018158858197293655,0.00020976977380770967
38,0.09998550567028372,0.067739029450290381,0.022401327316382585,0.0070311529589306516,0.0018649638148571861,0.00021543922715386399
39,0.10127596487939727,0.069314736610082653,0.022990835929971601,0.0072161832999551425,0.0019140418099850068,0.00022110868050001829
40,0.10254454801600343,0.070872862737781317,0.023580344543560616,0.0074012136409796333,0.0019631198051128277,0.00022677813384617261
41,0.10379383210435048,0.07241478224631874,0.024169853157149632,0.0075862439820041242,0.0020121978002406483,0.00023244758719232693
42,0.10502450435090457,0.073940036998050795,0.024759361770738647,0.007771274323028615,0.002061275795368469,0.00023811704053848125
